5322,12-4975
5323,12-4658
5324,12-4852
5326,12-4908
5327,12-4748
5330,12-4573
5331,12-4574
5332,12-4660
5333,12-4575
5334,12-4576
5335,12-4853
5336,12-4934
5337,12-4935
5339,12-4936
5340,12-4762
5341,12-4661
5342,12-4662
5343,12-4663
5344,12-4854
5345,12-4577
5346,12-4578
5347,12-4855
5348,12-4856
5349,12-4580
5350,12-4857
5351,12-4858
5352,12-4976
5353,12-4859
5354,12-4860
5355,12-4971
5356,12-4899
5357,12-4893
5358,12-4763
5361,12-4937
5364,12-4693
5368,12-4581
5369,12-4665
5370,12-4582
5371,12-4583
5374,12-4765
5375,12-4972
5376,12-4766
5377,12-4767
5380,12-4938
5381,12-4973
5382,12-4666
5383,12-4667
5384,12-4668
5385,12-4669
5386,12-4768
5387,12-4769
5388,12-4770
5389,12-4939
5391,12-5015
5393,12-4585
5395,12-4861
5396,12-4862
5397,12-4863
5398,12-4671
5399,12-4670
5400,12-4771
5401,12-4772
5404,12-4969
5406,12-4970
5407,12-4966
5408,12-4586
5413,12-4864
5414,12-4773
5415,12-4673
5417,12-4967
5419,12-4774
5420,12-4775
5421,12-4968
5423,12-4587
5424,12-4588
5425,12-4963
5426,12-4964
5430,12-4674
5431,12-4865
5432,12-4866
5433,12-4867
5434,12-4868
5436,12-4869
5437,12-4870
5438,12-4871
5439,12-4916
5440,12-4960
5441,12-4776
5442,12-4961
5443,12-4777
5444,12-4778
5445,12-4779
5446,12-4780
5447,12-4781
5449,12-4782
5450,12-4783
5451,12-4784
5452,12-4785
5453,12-4786
5455,12-4675
5456,12-4873
5457,12-4787
5458,12-4677
5461,12-4788
5464,12-4678
5465,12-4589
5466,12-4761
5468,12-4874
5469,12-4590
5470,12-4591
5472,12-4875
5473,12-4876
5475,12-4789
5478,12-4962
5479,12-4679
5480,12-4680
5481,12-4790
5482,12-4681
5483,12-4877
5484,12-4940
5485,12-4791
5486,12-4878
5487,12-4676
5488,12-4897
5492,12-4941
5496,12-4957
5499,12-4958
5500,12-4879
5501,12-4682
5503,12-4942
5504,12-4943
5505,12-4944
5507,12-4593
5512,12-4594
5513,12-4959
5514,12-4955
5515,12-4683
5517,12-4595
5519,12-4596
5520,12-4597
5522,12-4598
5523,12-5013
5525,12-4945
5526,12-4792
5527,12-4946
5529,12-4793
5531,12-4880
5533,12-4690
5534,12-4947
5535,12-4881
5536,12-4882
5537,12-4883
5538,12-4956
5539,12-4952
5540,12-4794
5542,12-4795
5543,12-4948
5545,12-5019
5546,12-4950
5547,12-4599
5548,12-4684
5549,12-4600
5550,12-4884
5554,12-4601
5555,12-4602
5561,12-4603
5566,12-4796
5567,12-4797
5568,12-4953
5569,12-4685
5570,12-4951
5571,12-4949
5572,12-4798
5573,12-4604
5574,12-4799
5575,12-4566
5576,12-4706
5577,12-4885
5578,12-4707
5579,12-4800
5580,12-4801
5581,12-4708
5582,12-4709
5583,12-4703
5584,12-4704
5585,12-4705
5588,12-4886
5591,12-4802
5594,12-4687
5595,12-4887
5596,12-4895
5597,12-4920
5599,12-4700
5601,12-4701
5602,12-4702
5604,12-4803
5605,12-4804
5608,12-4688
5609,12-4579
5611,12-4592
5613,12-4605
5614,12-4689
5615,12-4954
5616,12-4965
5617,12-4691
5618,12-4686
5619,12-4888
5621,12-4697
5622,12-4889
5623,12-4698
5626,12-4699
5629,12-4692
5632,12-4890
5633,12-4891
5636,12-4915
5637,12-4695
5639,12-5021
5640,12-4696
5641,12-5010
5643,12-5020
5646,12-4805
5647,12-4806
5648,12-4614
5649,12-4615
5653,12-5011
5655,12-4807
5657,12-4914
5658,12-4808
5659,12-4809
5661,12-5014
5668,12-5012
5675,12-5017
5677,12-4751
5684,12-4910
5685,12-5016
5687,12-4898
5692,12-4892
5697,12-4894
5698,12-4900
5699,12-4901
5738,12-4584
5806,12-4904
5979,12-4918
